,0
18505,TOPBP1
18506,TOPORS
18507,TOR1AIP1
18508,TOR1AIP2
18509,TOR1A
18510,TOR1B
18511,TOR2A
18512,TOR3A
18513,TOX2
18514,TOX3
18515,TOX4
18516,TOX
18517,TP53AIP1
18518,TP53BP1
18519,TP53BP2
18520,TP53I11
18521,TP53I13
18522,TP53I3
18523,TP53INP1
18524,TP53INP2
18525,TP53RK
18526,TP53TG1
18527,TP53TG3B
18528,TP53TG5
18529,TP53
18530,TP63
18531,TP73
18532,TPBG
18533,TPCN1
18534,TPCN2
18535,TPD52L1
18536,TPD52L2
18537,TPD52L3
18538,TPD52
18539,TPH1
18540,TPH2
18541,TPI1P2
18542,TPI1P3
18543,TPI1
18544,TPK1
18545,TPM1
18546,TPM2
18547,TPM3
18548,TPM4
18549,TPMT
18550,TPO
18551,TPP1
18552,TPP2
18553,TPPP2
18554,TPPP3
18555,TPPP
18556,TPRA1
18557,TPRG1L
18558,TPRG1
18559,TPRKB
18560,TPRN
18561,TPRX1
18562,TPRXL
18563,TPR
18564,TPSAB1
18565,TPSB2
18566,TPSD1
18567,TPSG1
18568,TPST1
18569,TPST2
18570,TPT1
18571,TPTE2P1
18572,TPTE2P3
18573,TPTE2
18574,TPTE
18575,TPX2
18576,TRA2A
18577,TRA2B
18578,TRABD
18579,TRADD
18580,TRAF1
18581,TRAF2
18582,TRAF3IP1
18583,TRAF3IP2
18584,TRAF3IP3
18585,TRAF3
18586,TRAF4
18587,TRAF5
18588,TRAF6
18589,TRAF7
18590,TRAFD1
18591,TRAIP
18592,TRAK1
18593,TRAK2
18594,TRAM1L1
18595,TRAM1
18596,TRAM2
18597,TRANK1
18598,TRAP1
18599,TRAPPC10
18600,TRAPPC1
18601,TRAPPC2L
18602,TRAPPC2B
18603,TRAPPC2
18604,TRAPPC3
18605,TRAPPC4
18606,TRAPPC5
18607,TRAPPC6A
18608,TRAPPC6B
18609,TRAPPC9
18610,TRAT1
18611,TRDMT1
18612,TRDN
18613,TREH
18614,TREM1
18615,TREM2
18616,TREML1
18617,TREML5P
18618,TREML2
18619,TREML3P
18620,TREML4
18621,TRERF1
18622,TREX1
18623,TREX2
18624,TRHDE
18625,TRHR
18626,TRH
18627,TRIAP1
18628,TRIB1
18629,TRIB2
18630,TRIB3
18631,TRIL
18632,TRIM10
18633,TRIM11
18634,TRIM13
18635,TRIM14
18636,TRIM15
18637,TRIM16L
18638,TRIM16
18639,TRIM17
18640,TRIM21
18641,TRIM22
18642,TRIM23
18643,TRIM24
18644,TRIM25
18645,TRIM26
18646,TRIM27
18647,TRIM28
18648,TRIM29
18649,TRIM2
18650,TRIM31
18651,TRIM32
18652,TRIM33
18653,TRIM34
18654,TRIM35
18655,TRIM36
18656,TRIM37
18657,TRIM38
18658,TRIM39
18659,TRIM3
18660,TRIM40
18661,TRIM41
18662,TRIM42
18663,TRIM43
18664,TRIM44
18665,TRIM45
18666,TRIM46
18667,TRIM47
18668,TRIM48
18669,TRIM49D2
18670,TRIM49
18671,TRIM4
18672,TRIM50
18673,TRIM52
18674,TRIM53AP
18675,TRIM54
18676,TRIM55
18677,TRIM56
18678,TRIM58
18679,TRIM59
18680,TRIM5
18681,TRIM6-TRIM34
18682,TRIM60
18683,TRIM61
18684,TRIM62
18685,TRIM63
18686,TRIM64
18687,TRIM65
18688,TRIM66
18689,TRIM67
18690,TRIM68
18691,TRIM69
18692,TRIM6
18693,TRIM71
18694,TRIM72
18695,TRIM74
18696,TRIM77
18697,TRIM78P
18698,TRIM7
18699,TRIM8
18700,TRIM9
18701,TRIML1
18702,TRIML2
18703,TRIOBP
18704,TRIO
18705,TRIP10
18706,TRIP11
18707,TRIP12
18708,TRIP13
18709,TRIP4
18710,TRIP6
18711,TRIT1
18712,TRMT112
18713,TRMT11
18714,TRMT12
18715,TRMT1
18716,TRMT2A
18717,TRMT2B
18718,TRMT5
18719,TRMT61A
18720,TRMT61B
18721,TRMT6
18722,TRMU
18723,TRNAU1AP
18724,TRNP1
18725,TRNT1
18726,TROAP
18727,TROVE2
18728,TRO
18729,TRPA1
18730,TRPC1
18731,TRPC2
18732,TRPC3
18733,TRPC4AP
18734,TRPC4
18735,TRPC5
18736,TRPC6
18737,TRPC7
18738,TRPM1
18739,TRPM2
18740,TRPM3
18741,TRPM4
18742,TRPM5
18743,TRPM6
18744,TRPM7
18745,TRPM8
18746,TRPS1
18747,TRPT1
18748,TRPV1
18749,TRPV2
18750,TRPV3
18751,TRPV4
18752,TRPV5
18753,TRPV6
18754,TRRAP
18755,TRUB1
18756,TRUB2
18757,PRSS3P2
18758,PRSS58
18759,TSC1
18760,TSC22D1
18761,TSC22D2
18762,TSC22D3
18763,TSC22D4
18764,TSC2
18765,TSEN15
18766,TSEN2
18767,TSEN34
18768,TSEN54
18769,TSFM
18770,TSG101
18771,TSG1
18772,TSGA10IP
18773,TSGA10
18774,TSGA13
18775,CEP41
18776,TSHB
18777,TSHR
18778,TSHZ1
18779,TSHZ2
18780,TSHZ3
18781,TSIX
18782,TSKS
18783,TSKU
18784,TSLP
18785,TSNARE1
18786,TSNAX-DISC1
18787,TSNAXIP1
18788,TSNAX
18789,TSN
18790,TSPAN10
18791,TSPAN11
18792,TSPAN12
18793,TSPAN13
18794,TSPAN14
18795,TSPAN15
18796,TSPAN16
18797,TSPAN17
18798,TSPAN18
18799,TSPAN19
18800,TSPAN1
18801,TSPAN2
18802,TSPAN31
18803,TSPAN32
18804,TSPAN33
18805,TSPAN3
18806,TSPAN4
18807,TSPAN5
18808,TSPAN6
18809,TSPAN7
18810,TSPAN8
18811,TSPAN9
18812,TSPO2
18813,TSPO
18814,TSPY1
18815,TSPY2
18816,TSPY3
18817,TSPY4
18818,TSPYL1
18819,TSPYL2
18820,TSPY26P
18821,TSPYL4
18822,TSPYL5
18823,TSPYL6
18824,TSR1
18825,TSR2
18826,EIPR1
18827,TSSC4
18828,TSSK1B
18829,TSSK2
18830,TSSK3
18831,TSSK4
18832,TSSK6
18833,TSTA3
18834,TSTD1
18835,TSTD2
18836,TST
18837,TTBK1
18838,TTBK2
18839,TTC12
18840,TTC13
18841,TTC14
18842,TRAPPC12
18843,TTC16
18844,TTC17
18845,CFAP70
18846,TTC19
18847,TTC1
18848,TTC21A
18849,TTC21B
18850,TTC22
18851,TTC23L
18852,TTC23
18853,TTC24
18854,TTC25
18855,TTC26
18856,TTC27
18857,TTC28
18858,TTC29
18859,TTC30A
18860,TTC30B
18861,TTC31
18862,TTC32
18863,TTC33
18864,EMC2
18865,TTC36
18866,TTC37
18867,TTC38
18868,TTC39A
18869,TTC39B
18870,TTC39C
18871,TTC3
18872,TTC4
18873,TTC5
18874,TTC7A
18875,TTC7B
18876,TTC8
18877,TTC9B
18878,TTC9C
18879,TTC9
18880,TTF1
18881,TTF2
18882,TTK
18883,TTLL10
18884,TTLL11
18885,TTLL12
18886,TTLL13P
18887,TTLL1
18888,TTLL2
18889,TTLL3
18890,TTLL4
18891,TTLL5
18892,TTLL6
18893,TTLL7
18894,TTLL8
18895,TTLL9
18896,TTL
18897,TTN
18898,TTPAL
18899,TTPA
18900,TTR
18901,TTTY10
18902,TTTY11
18903,TTTY12
18904,TTTY13
18905,TTTY14
18906,TTTY15
18907,TTTY16
18908,TTTY17A
18909,TTTY17B
18910,TTTY18
18911,TTTY19
18912,TTTY1B
18913,TTTY20
18914,TTTY21
18915,TTTY22
18916,TTTY23
18917,TTTY2
18918,TTTY3B
18919,TTTY4C
18920,TTTY5
18921,TTTY6B
18922,TTTY6
18923,TTTY7
18924,TTTY8
18925,TTTY9B
18926,TTYH1
18927,TTYH2
18928,TTYH3
18929,TUBA1A
18930,TUBA1B
18931,TUBA1C
18932,TUBA3C
18933,TUBA3D
18934,TUBA3E
18935,TUBA4A
18936,TUBA4B
18937,TUBA8
18938,TUBAL3
18939,TUBB1
18940,TUBB2A
18941,TUBB2B
18942,TUBB4B
18943,TUBB3
18944,TUBB7P
18945,TUBB4A
18946,TUBB6
18947,TUBB8
18948,TUBBP5
18949,TUBB
18950,TUBD1
18951,TUBE1
18952,TUBG1
18953,TUBG2
18954,TUBGCP2
18955,TUBGCP3
18956,TUBGCP4
18957,TUBGCP5
18958,TUBGCP6
18959,TUB
18960,TUFM
18961,TUFT1
18962,TUG1
18963,TULP1
18964,TULP2
18965,TULP3
18966,TULP4
18967,TUSC1
18968,TUSC2
18969,TUSC3
18970,TRARG1
18971,TUT1
18972,TWF1
18973,TWF2
18974,TWIST1
18975,TWIST2
18976,TWISTNB
18977,TWSG1
18978,TXK
18979,TXLNA
18980,TXLNB
18981,TXLNG
18982,TXN2
18983,TXNDC11
18984,TXNDC12
18985,TXNDC15
18986,TXNDC16
18987,TXNDC17
18988,TXNDC2
18989,NME8
18990,TXNDC5
18991,NME9
18992,TXNDC8
18993,TXNDC9
18994,TXNIP
18995,TXNL1
18996,TXNL4A
18997,TXNL4B
18998,TXNRD1
18999,TXNRD2
19000,TXNRD3NB
19001,TXN
19002,TYK2
19003,TYMP
19004,TYMS
19005,TYRO3
19006,TYROBP
19007,TYRP1
19008,TYR
19009,TYSND1
19010,TYW1B
19011,TYW1
19012,TYW3
19013,TBXT
19014,U2AF1L4
19015,U2AF1
19016,U2AF2
19017,UACA
19018,UAP1L1
19019,UAP1
19020,UBA1
19021,UBA2
19022,UBA3
19023,UBA52
19024,UBA5
19025,UBA6
19026,UBA7
19027,UBAC1
19028,UBAC2
19029,UBAP1
19030,UBAP2L
19031,UBAP2
19032,UBASH3A
19033,UBASH3B
19034,UBB
19035,UBC
19036,UBD
19037,UBE2A
19038,UBE2B
19039,UBE3D
19040,UBE2C
19041,UBE2D1
19042,UBE2D2
19043,UBE2D3
19044,UBE2D4
19045,UBE2DNL
19046,UBE2E1
19047,UBE2E2
19048,UBE2E3
19049,UBE2F
19050,UBE2G1
19051,UBE2G2
19052,UBE2H
19053,UBE2I
19054,UBE2J1
19055,UBE2J2
19056,UBE2K
19057,UBE2L3
19058,UBE2L6
19059,UBE2MP1
19060,UBE2M
19061,UBE2NL
19062,UBE2N
19063,UBE2O
19064,UBE2Q1
19065,UBE2Q2P1
19066,UBE2Q2
19067,UBE2QL1
19068,UBE2R2
19069,UBE2S
19070,UBE2T
19071,UBE2U
19072,UBE2V1
19073,UBE2V2
19074,UBE2W
19075,UBE2Z
19076,UBE3A
19077,UBE3B
19078,UBE3C
19079,UBE4A
19080,UBE4B
19081,UBFD1
19082,UBIAD1
19083,UBL3
19084,UBL4A
19085,UBL4B
19086,UBL5
19087,UBL7
19088,UBLCP1
19089,UBN1
19090,UBN2
19091,UBOX5
19092,UBP1
19093,UBQLN1
19094,UBQLN2
19095,UBQLN3
19096,UBQLN4
19097,UBQLNL
19098,UBR1
19099,UBR2
19100,UBR3
19101,UBR4
19102,UBR5
19103,UBR7
19104,UBTD1
19105,UBTD2
19106,UBTFL1
19107,UBTF
19108,UBXN10
19109,UBXN11
19110,UBXN1
19111,UBXN2A
19112,UBXN2B
19113,UBXN4
19114,UBXN6
19115,UBXN7
19116,UBXN8
19117,UCA1
19118,UCHL1
19119,UCHL3
19120,UCHL5
19121,UCK1
19122,UCK2
19123,UCKL1-AS1
19124,UCKL1
19125,UCMA
19126,UCN2
19127,UCN3
19128,UCN
19129,UCP1
19130,UCP2
19131,UCP3
19132,UEVLD
19133,UFC1
19134,UFD1
19135,UFM1
19136,UFSP1
19137,UFSP2
19138,UGCG
19139,UGDH
19140,UGGT1
19141,UGGT2
19142,UGP2
19143,UGT1A10
19144,UGT1A1
19145,UGT1A3
19146,UGT1A4
19147,UGT1A5
19148,UGT1A6
19149,UGT1A7
19150,UGT1A8
19151,UGT1A9
19152,UGT2A1
19153,UGT2A3
19154,UGT2B10
19155,UGT2B11
19156,UGT2B15
19157,UGT2B28
19158,UGT2B4
19159,UGT2B7
19160,UGT3A1
19161,UGT3A2
19162,UGT8
19163,UHMK1
19164,UHRF1BP1L
19165,UHRF1BP1
19166,UHRF1
19167,UHRF2
19168,UIMC1
19169,ULBP1
19170,ULBP2
19171,ULBP3
19172,ULK1
19173,ULK2
19174,ULK3
19175,ULK4
19176,UMODL1
19177,UMOD
19178,UMPS
19179,UNC119B
19180,UNC119
19181,UNC13A
19182,UNC13B
19183,UNC13C
19184,UNC13D
19185,UNC45A
19186,UNC45B
19187,UNC50
19188,UNC5A
19189,UNC5B
19190,UNC5CL
19191,UNC5C
19192,UNC5D
19193,UNC80
19194,UNC93A
19195,UNC93B1
19196,UNCX
19197,UNG
19198,UNKL
19199,UNK
19200,UOX
19201,UPB1
19202,PLEKHD1
19203,UPF1
19204,UPF2
19205,UPF3A
19206,UPF3B
19207,UPK1A
19208,UPK1B
19209,UPK2
19210,UPK3A
19211,UPK3BL1
19212,UPK3B
19213,UPP1
19214,UPP2
19215,UPRT
19216,UQCC1
19217,UQCR10
19218,UQCR11
19219,UQCRB
19220,UQCRC1
19221,UQCRC2
19222,UQCRFS1
19223,UQCRHL
19224,UQCRH
19225,UQCRQ
19226,URB1
19227,URB2
19228,URGCP
19229,URM1
19230,UROC1
19231,UROD
19232,UROS
19233,USE1
19234,USF1
19235,USF2
19236,USH1C
19237,USH1G
19238,USH2A
19239,USHBP1
19240,ATP5MD
19241,USO1
19242,USP10
19243,USP11
19244,USP12
19245,USP13
19246,USP14
19247,USP15
19248,USP16
19249,USP17L2
19250,USP17L6P
19251,USP17L9P
19252,USP18
19253,USP19
19254,USP1
19255,USP20
19256,USP21
19257,USP22
19258,USP24
19259,USP25
19260,USP26
19261,USP27X
19262,USP28
19263,USP29
19264,USP2
19265,USP30
19266,USP31
19267,USP32
19268,USP33
19269,USP34
19270,USP35
19271,USP36
19272,USP37
19273,USP38
19274,USP39
19275,USP3
19276,USP40
19277,USP42
19278,USP43
19279,USP44
19280,USP45
19281,USP46
19282,USP47
19283,USP48
19284,USP49
19285,USP4
19286,USP50
19287,USP51
19288,USP53
19289,USP54
19290,USP5
19291,USP6NL
19292,USP6
19293,USP7
19294,USP8
19295,USP9X
19296,USP9Y
19297,USPL1
19298,UST
19299,UTF1
19300,UTP11
19301,UTP14A
19302,UTP14C
19303,UTP15
19304,UTP18
19305,UTP20
19306,UTP23
19307,UTP3
19308,UTP6
19309,UTRN
19310,UTS2B
19311,UTS2R
19312,UTS2
19313,UTY
19314,UVRAG
19315,UXS1
19316,UXT
19317,VAC14
19318,VAMP1
19319,VAMP2
19320,VAMP3
19321,VAMP4
19322,VAMP5
19323,VAMP7
19324,VAMP8
19325,VANGL1
19326,VANGL2
19327,VAPA
19328,VAPB
19329,VARS2
19330,VARS
19331,VASH1
19332,VASH2
19333,VASN
19334,VASP
19335,VAT1L
19336,VAT1
19337,VAV1
19338,VAV2
19339,VAV3
19340,VAX1
19341,VAX2
19342,VBP1
19343,VCAM1
19344,VCAN
19345,VCL
19346,VCPIP1
19347,VCP
19348,VCX2
19349,VCX3A
19350,VCX3B
19351,VCX
19352,VCY
19353,VDAC1
19354,VDAC2
19355,VDAC3
19356,VDR
19357,VEGFA
19358,VEGFB
19359,VEGFC
19360,VENTXP1
19361,VENTXP7
19362,VENTX
19363,VEPH1
19364,VEZF1
19365,VEZT
19366,VGF
19367,VGLL1
19368,VGLL2
19369,VGLL3
19370,VGLL4
19371,VHLL
19372,VHL
19373,VIL1
19374,VILL
19375,VIM
19376,VIPAS39
19377,VIPR1
19378,VIPR2
19379,VIP
19380,VIT
19381,VKORC1L1
19382,VKORC1
19383,VLDLR
19384,VMA21
19385,VMAC
19386,VMO1
19387,VN1R1
19388,VN1R2
19389,VN1R4
19390,VN1R5
19391,VNN1
19392,VNN2
19393,VNN3
19394,VOPP1
19395,DCAF1
19396,VPREB1
19397,VPREB3
19398,VPS11
19399,VPS13A
19400,VPS13B
19401,VPS13C
19402,VPS13D
19403,VPS16
19404,VPS18
19405,CHMP3
19406,VPS25
19407,VPS26A
19408,VPS26B
19409,VPS28
19410,VPS29
19411,VPS33A
19412,VPS33B
19413,VPS35
19414,VPS36
19415,VPS37A
19416,VPS37B
19417,VPS37C
19418,VPS37D
19419,VPS39
19420,VPS41
19421,VPS45
19422,VPS4A
19423,VPS4B
19424,VPS52
19425,VPS53
19426,VPS54
19427,VPS72
19428,VPS8
19429,VRK1
19430,VRK2
19431,VRK3
19432,VSIG10L
19433,VSIG10
19434,VSIG1
19435,VSIG2
19436,VSIG4
19437,VSIG8
19438,VSNL1
19439,VSTM1
19440,VSTM2A
19441,VSTM2B
19442,VSTM2L
19443,VSX1
19444,VSX2
19445,VTA1
19446,VTCN1
19447,VTI1A
19448,VTI1B
19449,VTN
19450,VTRNA1-1
19451,VTRNA1-2
19452,VTRNA1-3
19453,VWA1
19454,VWA2
19455,VWA3A
19456,VWA3B
19457,VWA5A
19458,VWA5B1
19459,VWA5B2
19460,VWC2L
19461,VWC2
19462,VWCE
19463,VWDE
19464,VWF
19465,WAC
19466,WAPL
19467,WARS2
19468,WARS
19469,WASF1
19470,WASF2
19471,WASF3
19472,WASH2P
19473,WASH3P
19474,WASH5P
19475,WASH7P
19476,WASL
19477,WAS
19478,WBP11P1
19479,WBP11
19480,WBP1
19481,WBP2NL
19482,WBP2
19483,WBP4
19484,TCEAL9
19485,RCC1L
19486,GALNT17
19487,BUD23
19488,ABHD11-AS1
19489,METTL27
19490,TMEM270
19491,WDFY1
19492,WDFY2
19493,WDFY3
19494,WDFY4
19495,WDHD1
19496,WDR11
19497,WDR12
19498,WDR13
19499,CFAP52
19500,WDR17
19501,WDR18
19502,WDR19
19503,WDR1
19504,WDR20
19505,WDR24
19506,WDR25
19507,WDR26
19508,WDR27
19509,WDR31
19510,WDR33
19511,WDR34
19512,WDR35
19513,WDR36
19514,WDR37
19515,WDR38
19516,WDR3
19517,WDR41
19518,WDR43
19519,WDR44
19520,WDR45B
19521,WDR45
19522,WDR46
19523,WDR47
19524,WDR48
19525,WDR49
19526,WDR4
19527,CFAP44
19528,WDR53
19529,WDR54
19530,WDR55
19531,WDR59
19532,WDR5B
19533,WDR5
19534,WDR60
19535,WDR61
19536,WDR62
19537,WDR63
19538,WDR64
19539,CFAP57
19540,WDR66
19541,TBC1D31
19542,DAW1
19543,WDR6
19544,WDR70
19545,WDR72
19546,WDR73
19547,WDR74
19548,WDR75
19549,WDR76
19550,WDR77
19551,WDR78
19552,WDR7
19553,WDR81
19554,WDR82
19555,WDR83
19556,DPH7
19557,WDR86
19558,WDR87
19559,WDR88
19560,WDR89
19561,WRAP73
19562,WDR90
19563,WDR91
19564,WDR92
19565,WDR93
19566,WDSUB1
19567,WDTC1
19568,WDYHV1
19569,WEE1
19570,WEE2
19571,WFDC10A
19572,WFDC10B
19573,WFDC11
19574,WFDC12
19575,WFDC13
19576,WFDC1
19577,WFDC2
19578,WFDC3
19579,WFDC5
19580,WFDC6
19581,WFDC8
19582,WFDC9
19583,WFIKKN1
19584,WFIKKN2
19585,WFS1
19586,WHAMMP3
19587,WHAMMP2
19588,WHAMM
19589,NSD3
19590,NSD2
19591,NELFA
19592,PYM1
19593,WIF1
19594,WIPF1
19595,WIPF2
19596,WIPF3
19597,WIPI1
19598,WIPI2
19599,WISP1
19600,WISP2
19601,WISP3
19602,WT1-AS
19603,WIZ
19604,WLS
19605,WNK1
19606,WNK2
19607,WNK3
19608,WNK4
19609,WNT10A
19610,WNT10B
19611,WNT11
19612,WNT16
19613,WNT1
19614,WNT2B
19615,WNT2
19616,WNT3A
19617,WNT3
19618,WNT4
19619,WNT5A
19620,WNT5B
19621,WNT6
19622,WNT7A
19623,WNT7B
19624,WNT8A
19625,WNT8B
19626,WNT9A
19627,WNT9B
19628,WRAP53
19629,WRB
19630,WRNIP1
19631,WRN
19632,WSB1
19633,WSB2
19634,WSCD1
19635,WSCD2
19636,WT1
19637,WTAP
19638,WTIP
19639,WWC1
19640,WWC2
19641,WWC3
19642,WWOX
19643,WWP1
19644,WWP2
19645,WWTR1
19646,XAB2
19647,XAF1
19648,XAGE1D
19649,XAGE2
19650,XAGE3
19651,XAGE5
19652,XBP1
19653,XCL1
19654,XCL2
19655,XCR1
19656,XDH
19657,XG
19658,XIAP
19659,XIRP1
19660,XIRP2
19661,XIST
19662,XKR3
19663,XKR4
19664,XKR5
19665,XKR6
19666,XKR7
19667,XKR8
19668,XKR9
19669,XKRX
19670,XKRY2
19671,XKRY
19672,XK
19673,XPA
19674,XPC
19675,XPNPEP1
19676,XPNPEP2
19677,XPNPEP3
19678,XPO1
19679,XPO4
19680,XPO5
19681,XPO6
19682,XPO7
19683,XPOT
19684,XPR1
19685,XRCC1
19686,XRCC2
19687,XRCC3
19688,XRCC4
19689,XRCC5
19690,ATP23
19691,XRCC6
19692,XRN1
19693,XRN2
19694,XRRA1
19695,XYLB
19696,XYLT1
19697,XYLT2
19698,YAF2
19699,YAP1
19700,YARS2
19701,YARS
19702,YBX1
19703,YBX2
19704,YDJC
19705,YEATS2
19706,YEATS4
19707,YES1
19708,YIF1A
19709,YIF1B
19710,YIPF1
19711,YIPF2
19712,YIPF3
19713,YIPF4
19714,YIPF5
19715,YIPF6
19716,YIPF7
19717,YJEFN3
19718,YKT6
19719,YLPM1
19720,YME1L1
19721,YOD1
19722,YPEL1
19723,YPEL2
19724,YPEL3
19725,YPEL4
19726,YPEL5
19727,YRDC
19728,MAP3K19
19729,YTHDC1
19730,YTHDC2
19731,YTHDF1
19732,YTHDF2
19733,YTHDF3
19734,YWHAB
19735,YWHAE
19736,YWHAG
19737,YWHAH
19738,YWHAQ
19739,YWHAZ
19740,YY1AP1
19741,YY1
19742,YY2
19743,ZACN
19744,ZADH2
19745,MAP3K20
19746,ZAN
19747,ZAP70
19748,ZAR1L
19749,ZAR1
19750,ZBBX
19751,ZBED1
19752,ZBED2
19753,ZBED3
19754,ZBED4
19755,ZBED5
19756,ZBP1
19757,ZBTB10
19758,ZBTB11
19759,ZBTB12
19760,ZBTB16
19761,ZBTB17
19762,ZBTB1
19763,ZBTB20
19764,ZBTB22
19765,ZBTB24
19766,ZBTB25
19767,ZBTB26
19768,ZBTB2
19769,ZBTB32
19770,ZBTB33
19771,ZBTB34
19772,ZBTB37
19773,ZBTB38
19774,ZBTB39
19775,ZBTB3
19776,ZBTB40
19777,ZBTB41
19778,ZBTB42
19779,ZBTB43
19780,ZBTB44
19781,ZBTB45
19782,ZBTB46
19783,ZBTB47
19784,ZBTB48
19785,ZBTB49
19786,ZBTB4
19787,ZBTB5
19788,ZBTB6
19789,ZBTB7A
19790,ZBTB7B
19791,ZBTB7C
19792,ZBTB8A
19793,ZBTB8B
19794,ZBTB8OS
19795,ZBTB9
19796,ZC3H10
19797,ZC3H11A
19798,ZC3H12A
19799,ZC3H12B
19800,ZC3H12C
19801,ZC3H12D
19802,ZC3H13
19803,ZC3H14
19804,ZC3H15
19805,ZC3H18
19806,ZC3H3
19807,ZC3H4
19808,ZC3H6
19809,ZC3H7A
19810,ZC3H7B
19811,ZC3H8
19812,ZC3HAV1L
19813,ZC3HAV1
19814,ZC3HC1
19815,ZC4H2
19816,ZCCHC10
19817,TUT4
19818,ZCCHC12
19819,ZCCHC13
19820,ZCCHC14
19821,RTL4
19822,ZCCHC17
19823,ZCCHC18
19824,ZCCHC24
19825,ZCCHC2
19826,ZCCHC3
19827,ZCCHC4
19828,RTL3
19829,TUT7
19830,ZCCHC7
19831,ZCCHC8
19832,ZCCHC9
19833,ZCRB1
19834,ZCWPW1
19835,ZCWPW2
19836,ZDBF2
19837,ZDHHC11
19838,ZDHHC12
19839,ZDHHC13
19840,ZDHHC14
19841,ZDHHC15
19842,ZDHHC16
19843,ZDHHC17
19844,ZDHHC18
19845,ZDHHC19
19846,ZDHHC1
19847,ZDHHC20
19848,ZDHHC21
19849,ZDHHC22
19850,ZDHHC23
19851,ZDHHC24
19852,ZDHHC2
19853,ZDHHC3
19854,ZDHHC4
19855,ZDHHC5
19856,ZDHHC6
19857,ZDHHC7
19858,ZDHHC8P1
19859,ZDHHC8
19860,ZDHHC9
19861,ZEB1
19862,ZEB2
19863,ZER1
19864,ZFAND1
19865,ZFAND2A
19866,ZFAND2B
19867,ZFAND3
19868,ZFAND5
19869,ZFAND6
19870,ZFAT-AS1
19871,ZFAT
19872,ZFC3H1
19873,ZFHX3
19874,ZFHX4
19875,ZNF106
19876,ZNF112
19877,ZFP14
19878,ZBTB14
19879,ZFP1
19880,ZFP28
19881,ZFP2
19882,ZFP30
19883,ZFP36L1
19884,ZFP36L2
19885,ZFP36
19886,ZFP37
19887,ZFP3
19888,ZFP41
19889,ZFP42
19890,ZFP57
19891,ZFP62
19892,ZFP64
19893,ZFP82
19894,ZFP90
19895,ZFP91-CNTF
19896,ZFP91
19897,ZFP92
19898,ZFPL1
19899,ZFPM1
19900,ZFPM2
19901,ZFR2
19902,ZFR
19903,ZFX
19904,ZFYVE16
19905,ZFYVE19
19906,ZFYVE1
19907,RBSN
19908,ZFYVE21
19909,ZFYVE26
19910,ZFYVE27
19911,ZFYVE28
19912,ZFYVE9
19913,ZFY
19914,ZG16B
19915,ZG16
19916,ZGLP1
19917,ZGPAT
19918,ZHX1
19919,ZHX2
19920,ZHX3
19921,ZIC1
19922,ZIC2
19923,ZIC3
19924,ZIC4
19925,ZIC5
19926,ZIK1
19927,ZIM2
19928,ZIM3
19929,ZKSCAN1
19930,ZKSCAN2
19931,ZKSCAN3
19932,ZKSCAN4
19933,ZKSCAN5
19934,ZMAT1
19935,ZMAT2
19936,ZMAT3
19937,ZMAT4
19938,ZMAT5
19939,ZMIZ1
19940,ZMIZ2
19941,ZMPSTE24
19942,ZMYM1
19943,ZMYM2
19944,ZMYM3
19945,ZMYM4
19946,ZMYM5
19947,ZMYM6
19948,ZMYND10
19949,ZMYND11
19950,ZMYND12
19951,ZMYND15
19952,MSS51
19953,ZMYND19
19954,ZMYND8
19955,ZNF100
19956,ZNF101
19957,ZNF107
19958,ZNF10
19959,ZNF114
19960,ZNF117
19961,ZNF121
19962,ZNF124
19963,ZNF12
19964,ZNF131
19965,ZNF132
19966,ZNF133
19967,ZNF134
19968,ZNF135
19969,ZNF136
19970,ZNF137P
19971,ZNF138
19972,ZNF140
19973,ZNF141
19974,ZNF142
19975,ZNF143
19976,ZNF146
19977,ZNF148
19978,ZNF14
19979,ZNF154
19980,ZNF155
19981,ZNF157
19982,ZNF160
19983,ZNF165
19984,ZKSCAN7
19985,ZNF169
19986,ZNF16
19987,ZNF174
19988,ZNF175
19989,ZNF177
19990,ZNF17
19991,ZNF180
19992,ZNF181
19993,ZNF182
19994,ZNF184
19995,ZNF185
19996,ZSCAN26
19997,ZNF189
19998,ZNF18
19999,ZKSCAN8
20000,ZSCAN9
20001,ZNF195
20002,ZNF197
20003,ZNF19
20004,ZNF200
20005,ZNF202
20006,ZNF204P
20007,ZNF205
20008,ZNF207
20009,ZNF208
20010,ZNF20
20011,ZNF211
20012,ZNF212
20013,ZNF213
20014,ZNF214
20015,ZNF215
20016,ZNF217
20017,ZNF219
20018,ZNF221
20019,ZNF222
20020,ZNF223
20021,ZNF224
20022,ZNF225
20023,ZNF226
20024,ZNF227
20025,ZNF229
20026,ZNF22
20027,ZNF230
20028,ZNF232
20029,ZNF233
20030,ZNF234
20031,ZNF235
20032,ZNF236
20033,ZBTB18
20034,ZNF239
20035,ZNF23
20036,ZNF248
20037,ZNF24
20038,ZNF250
20039,ZNF251
20040,ZNF252P
20041,ZNF253
20042,ZNF254
20043,ZNF256
20044,ZNF257
20045,ZPR1
20046,ZNF25
20047,ZNF260
20048,ZNF263
20049,ZNF264
20050,ZNF266
20051,ZNF267
20052,ZNF268
20053,ZNF26
20054,ZNF271P
20055,ZNF273
20056,ZNF274
20057,ZNF275
20058,ZNF276
20059,ZNF277
20060,ZNF280A
20061,ZNF280B
